id,code,name,user_type_id:id,reconcile
com_coa_483000,483000,Diskon Penjualan Emas,account.data_account_type_direct_costs,FALSE
com_coa_490000,490000,Retur Penjualan,account.data_account_type_direct_costs,FALSE
com_coa_491000,491000,Retur Penjualan Nikel,account.data_account_type_direct_costs,FALSE
com_coa_492000,492000,Retur Penjualan Tembaga,account.data_account_type_direct_costs,FALSE
com_coa_493000,493000,Retur Penjualan Emas,account.data_account_type_direct_costs,FALSE
com_coa_500000,500000,Beban Pokok Penjualan,account.data_account_type_direct_costs,FALSE
com_coa_510000,510000,Beban Pokok Penjualan Ferro Nickel,account.data_account_type_direct_costs,FALSE
com_coa_510010,510010,Beban Pokok Penjualan Ferro Nickel,account.data_account_type_direct_costs,FALSE
com_coa_511000,511000,Contra Account Cost Production of Ferro Nickel,account.data_account_type_direct_costs,FALSE
com_coa_511101,511101,Beban Kontraktor,account.data_account_type_direct_costs,FALSE
com_coa_511102,511102,Rent Equipment,account.data_account_type_direct_costs,FALSE
com_coa_511103,511103,Fuel,account.data_account_type_direct_costs,FALSE
com_coa_511104,511104,Barging Expenses-Raw Material,account.data_account_type_direct_costs,FALSE
com_coa_511105,511105,Beban Surveyor,account.data_account_type_direct_costs,FALSE
com_coa_511201,511201,Medical - Expenses,account.data_account_type_direct_costs,FALSE
com_coa_511202,511202,Salarie,account.data_account_type_direct_costs,FALSE
com_coa_511203,511203,Overtime,account.data_account_type_direct_costs,FALSE
com_coa_511204,511204,Repair and Maintenance,account.data_account_type_direct_costs,FALSE
com_coa_511205,511205,Mess,account.data_account_type_direct_costs,FALSE
com_coa_511206,511206,Iuran Jamsostek,account.data_account_type_direct_costs,FALSE
com_coa_511207,511207,PPh 21 - Expenses,account.data_account_type_direct_costs,FALSE
com_coa_511208,511208,Meal And Canteen,account.data_account_type_direct_costs,FALSE
com_coa_511209,511209,Other Employee Expenses,account.data_account_type_direct_costs,FALSE
com_coa_511210,511210,Ticket - Expenses,account.data_account_type_direct_costs,FALSE
com_coa_511211,511211,Other Transportation,account.data_account_type_direct_costs,FALSE
com_coa_511212,511212,Akomodasi,account.data_account_type_direct_costs,FALSE
com_coa_511213,511213,Holiday Allowance,account.data_account_type_direct_costs,FALSE
com_coa_511214,511214,Safety Equipment,account.data_account_type_direct_costs,FALSE
com_coa_511301,511301,Beban Kepedulian Terhadap Masyarakat,account.data_account_type_direct_costs,FALSE
com_coa_511302,511302,Amortisasi Biaya tangguhan,account.data_account_type_direct_costs,FALSE
com_coa_511303,511303,Beban Penyusutan HPP,account.data_account_type_direct_costs,FALSE
com_coa_511304,511304,Depreciation Expenses Of Building And Infrastructure Smelter,account.data_account_type_direct_costs,FALSE
com_coa_511305,511305,Depreciation Expenses Of  Machine Smelter,account.data_account_type_direct_costs,FALSE
com_coa_511306,511306,Depreciation Expenses Of  Heavy Equipment,account.data_account_type_direct_costs,FALSE
com_coa_511307,511307,"Pengiriman, Kurir dan Bongkar Muat",account.data_account_type_direct_costs,FALSE
com_coa_511401,511401,Bea Masuk,account.data_account_type_direct_costs,FALSE
com_coa_511901,511901,Beban Analisa Laboratorium,account.data_account_type_direct_costs,FALSE
com_coa_512000,512000,Beban Pemasaran Nikel,account.data_account_type_direct_costs,FALSE
com_coa_512101,512101,Beban Royalti,account.data_account_type_direct_costs,FALSE
com_coa_512102,512102,Beban Bea Keluar,account.data_account_type_direct_costs,FALSE
com_coa_512103,512103,Beban Pajak Daerah,account.data_account_type_direct_costs,FALSE
com_coa_512201,512201,Beban Komisi Penjualan,account.data_account_type_direct_costs,FALSE
com_coa_512301,512301,Beban Surveyor,account.data_account_type_direct_costs,FALSE
com_coa_512401,512401,Freight Expenses,account.data_account_type_direct_costs,FALSE
com_coa_512402,512402,Barging Expenses,account.data_account_type_direct_costs,FALSE
com_coa_512403,512403,Packing FeNi Expenses,account.data_account_type_direct_costs,FALSE
com_coa_512404,512404,Loading unloading Ferro Nickel,account.data_account_type_direct_costs,FALSE
com_coa_512405,512405,Jetty Expenses,account.data_account_type_direct_costs,FALSE
com_coa_512901,512901,Insurance Expenses,account.data_account_type_direct_costs,FALSE
com_coa_520000,520000,Beban Pokok Penjualan Emas,account.data_account_type_direct_costs,FALSE
com_coa_520010,520010,Beban Pokok Penjualan Emas,account.data_account_type_direct_costs,FALSE
com_coa_521000,521000,Ayat Silang Beban Produksi Emas,account.data_account_type_direct_costs,FALSE
com_coa_521100,521100,Beban Jasa Pertambangan,account.data_account_type_direct_costs,FALSE
com_coa_530000,530000,Beban Pokok Penjualan Tembaga,account.data_account_type_direct_costs,FALSE
com_coa_530010,530010,Beban Pokok Penjualan Tembaga,account.data_account_type_direct_costs,FALSE
com_coa_531000,531000,Ayat Silang Beban Produksi Tembaga,account.data_account_type_direct_costs,FALSE
com_coa_531100,531100,Beban Jasa Pertambangan,account.data_account_type_direct_costs,FALSE
com_coa_590000,590000,Beban Pokok Penjualan Lainnya,account.data_account_type_direct_costs,FALSE
com_coa_595000,595000,Selisih Barang,account.data_account_type_direct_costs,FALSE
com_coa_610000,610000,Beban Pemasaran,account.data_account_type_expenses,FALSE
com_coa_611000,611000,Iklan dan Promosi,account.data_account_type_expenses,FALSE
com_coa_611101,611101,Iklan dan Promosi - Koran / Majalah,account.data_account_type_expenses,FALSE
com_coa_611102,611102,Iklan dan Promosi - Billboard,account.data_account_type_expenses,FALSE
com_coa_611103,611103,Beban Pemasaran,account.data_account_type_expenses,FALSE
com_coa_620000,620000,Administration And General Expenses,account.data_account_type_expenses,FALSE
com_coa_621000,621000,Beban Gaji dan Kesejahteraan Karyawan,account.data_account_type_expenses,FALSE
com_coa_621101,621101,Salarie,account.data_account_type_expenses,FALSE
com_coa_621102,621102,Allowance,account.data_account_type_expenses,FALSE
com_coa_621103,621103,Overtime,account.data_account_type_expenses,FALSE
com_coa_621104,621104,Holiday Allowance,account.data_account_type_expenses,FALSE
com_coa_621105,621105,Bonus,account.data_account_type_expenses,FALSE
com_coa_621106,621106,Beban PPh 21,account.data_account_type_expenses,FALSE
com_coa_621201,621201,Iuran Jamsostek,account.data_account_type_expenses,FALSE
com_coa_621301,621301,Employee Medical expenses,account.data_account_type_expenses,FALSE
com_coa_621901,621901,Other Employee  Expenses,account.data_account_type_expenses,FALSE
com_coa_622000,622000,Transportation Expenses,account.data_account_type_expenses,FALSE
com_coa_622001,622001,Ticket,account.data_account_type_expenses,FALSE
com_coa_622002,622002,Akomodasi,account.data_account_type_expenses,FALSE
com_coa_622003,622003,"Taxi, BBM, Toll and Parking",account.data_account_type_expenses,FALSE
com_coa_622004,622004,Fuel Expenses - Site,account.data_account_type_expenses,FALSE
com_coa_622005,622005,Mobilisasi,account.data_account_type_expenses,FALSE
com_coa_622006,622006,Beban Premium - Site,account.data_account_type_expenses,FALSE
com_coa_622901,622901,Other transportation expenses,account.data_account_type_expenses,FALSE
com_coa_623000,623000,Office Expenses,account.data_account_type_expenses,FALSE
com_coa_623100,623100,Office Equipment,account.data_account_type_expenses,FALSE
com_coa_623101,623101,Office Stationary and Printed,account.data_account_type_expenses,FALSE
com_coa_623102,623102,Fotocopy,account.data_account_type_expenses,FALSE
com_coa_623103,623103,Stamp Duty Expenses,account.data_account_type_expenses,FALSE
com_coa_623104,623104,Magazine and Newspaper,account.data_account_type_expenses,FALSE
com_coa_623105,623105,"Pengiriman, kurir, bongkar muat",account.data_account_type_expenses,FALSE
com_coa_623106,623106,Meal And Canteen Expenses,account.data_account_type_expenses,FALSE
com_coa_623107,623107,Meeting Expenses,account.data_account_type_expenses,FALSE
com_coa_623108,623108,Office Expenses,account.data_account_type_expenses,FALSE
com_coa_623109,623109,Safety Equipment Expenses,account.data_account_type_expenses,FALSE
com_coa_623111,623111,Laptop & Desktop Accessories,account.data_account_type_expenses,FALSE
com_coa_623112,623112,Employee Uniform,account.data_account_type_expenses,FALSE
com_coa_623200,623200,"Listrik, Telephone, Internet dan Air",account.data_account_type_expenses,FALSE
com_coa_623201,623201,Electricity,account.data_account_type_expenses,FALSE
com_coa_623202,623202,Telephone,account.data_account_type_expenses,FALSE
com_coa_623203,623203,Water,account.data_account_type_expenses,FALSE
com_coa_623204,623204,Internet,account.data_account_type_expenses,FALSE
com_coa_623300,623300,Rent Expenses,account.data_account_type_expenses,FALSE
com_coa_623301,623301,Office Rent,account.data_account_type_expenses,FALSE
com_coa_623303,623303,Sewa Alat Berat,account.data_account_type_expenses,FALSE
com_coa_623400,623400,Insurance Expenses,account.data_account_type_expenses,FALSE
com_coa_623401,623401,Vehicle Insurances,account.data_account_type_expenses,FALSE
com_coa_623402,623402,Building Insurances,account.data_account_type_expenses,FALSE
com_coa_623403,623403,Other Insurances,account.data_account_type_expenses,FALSE
com_coa_623500,623500,Beban Listing,account.data_account_type_expenses,FALSE
com_coa_623501,623501,Beban BAE,account.data_account_type_expenses,FALSE
com_coa_623502,623502,Beban BEI,account.data_account_type_expenses,FALSE
com_coa_623503,623503,Beban KSEI,account.data_account_type_expenses,FALSE
com_coa_623504,623504,Beban RUPS,account.data_account_type_expenses,FALSE
com_coa_623590,623590,Beban Listing Lainnya,account.data_account_type_expenses,FALSE
com_coa_623600,623600,Beban Pemeliharaan dan Perawatan,account.data_account_type_expenses,FALSE
com_coa_6236001,6236001,Repair and Mantenance  - Building,account.data_account_type_expenses,FALSE
com_coa_623603,623603,Repair and Mantenance  - Office,account.data_account_type_expenses,FALSE
com_coa_623601,623601,Repair and Mantenance - Of Vehicle,account.data_account_type_expenses,FALSE
com_coa_623602,623602,Repair and Mantenance - Of Equipment,account.data_account_type_expenses,FALSE
com_coa_623700,623700,Beban Perijinan,account.data_account_type_expenses,FALSE
com_coa_623701,623701,Beban Perijinan - Operasi,account.data_account_type_expenses,FALSE
com_coa_623702,623702,Beban Perijinan - Kantor,account.data_account_type_expenses,FALSE
com_coa_623800,623800,Beban Training,account.data_account_type_expenses,FALSE
com_coa_623801,623801,Training Expenses,account.data_account_type_expenses,FALSE
com_coa_624000,624000,Beban Penyusutan,account.data_account_type_expenses,FALSE
com_coa_624001,624001,Depreciation Expenses of Building,account.data_account_type_expenses,FALSE
com_coa_624002,624002,Depreciation Expenses of Office Renovation,account.data_account_type_expenses,FALSE
com_coa_624003,624003,Depreciation Expenses of Office Inventaries,account.data_account_type_expenses,FALSE
com_coa_624004,624004,Depreciation Expenses of Vehicles,account.data_account_type_expenses,FALSE
com_coa_624005,624005,Depreciation Expenses of equipment,account.data_account_type_expenses,FALSE
com_coa_624006,624006,Penyusutan Peralatan Berat Tambang,account.data_account_type_expenses,FALSE
com_coa_624007,624007,Depreciation expenses of Machine Smelter,account.data_account_type_expenses,FALSE
com_coa_624015,624015,Depreciation Expenses of Leasing Vehicles,account.data_account_type_expenses,FALSE
com_coa_624052,624052,Depreciation Expenses of TA Building and Infrastructure,account.data_account_type_expenses,FALSE
com_coa_624058,624058,Depreciation Expenses of TA Machine Smelter,account.data_account_type_expenses,FALSE
com_coa_624059,624059,Depreciation Expenses of TA Others,account.data_account_type_expenses,FALSE
com_coa_625000,625000,Beban Honorarium Tenaga Ahli,account.data_account_type_expenses,FALSE
com_coa_625001,625001,Audit dan Tax,account.data_account_type_expenses,FALSE
com_coa_625002,625002,Profesional Fee Expenses - Operasi,account.data_account_type_expenses,FALSE
com_coa_625003,625003,Profesional Fee Expenses- Office,account.data_account_type_expenses,FALSE
com_coa_626000,626000,Post Employee Benefit,account.data_account_type_expenses,FALSE
com_coa_626100,626100,Imbalan Pasca-Kerja - JM,account.data_account_type_expenses,FALSE
com_coa_626200,626200,Imbalan Pasca-Kerja - COR,account.data_account_type_expenses,FALSE
com_coa_626300,626300,Imbalan Pasca-Kerja - MPR,account.data_account_type_expenses,FALSE
com_coa_626400,626400,Imbalan Pasca-Kerja - MBR,account.data_account_type_expenses,FALSE
com_coa_626500,626500,Imbalan Pasca-Kerja - BKA,account.data_account_type_expenses,FALSE
com_coa_626600,626600,Imbalan Pasca-Kerja - IMN,account.data_account_type_expenses,FALSE
com_coa_626700,626700,Post Employee Benefit - CORII,account.data_account_type_expenses,FALSE
com_coa_627000,627000,Beban Pajak,account.data_account_type_expenses,FALSE
com_coa_627001,627001,Tax penalty,account.data_account_type_expenses,FALSE
com_coa_627002,627002,Pajak Bumi dan Bangunan ( PBB ),account.data_account_type_expenses,FALSE
com_coa_628000,628000,Beban Sumbangan dan Entertainment,account.data_account_type_expenses,FALSE
com_coa_628001,628001,Donation,account.data_account_type_expenses,FALSE
com_coa_628002,628002,Entertainment,account.data_account_type_expenses,FALSE
com_coa_629000,629000,CSR Expenses,account.data_account_type_expenses,FALSE
com_coa_629001,629001,Corporate Social Responsibility ( CSR )  Expenses,account.data_account_type_expenses,FALSE
com_coa_630000,630000,Beban Explorasi,account.data_account_type_expenses,FALSE
com_coa_631001,631001,Beban Explorasi - Perizinan,account.data_account_type_expenses,FALSE
com_coa_631002,631002,Beban Explorasi - Explorasi,account.data_account_type_expenses,FALSE
com_coa_631003,631003,Beban Explorasi - Mining Production,account.data_account_type_expenses,FALSE
com_coa_631004,631004,Beban Explorasi - Lainnya,account.data_account_type_expenses,FALSE
com_coa_690000,690000,Beban Lainnya,account.data_account_type_expenses,FALSE
com_coa_690001,690001,Beban Lainnya,account.data_account_type_expenses,FALSE
com_coa_690002,690002,Beban Riset dan Pengembangan,account.data_account_type_expenses,FALSE
com_coa_710000,710000,Interest Income,account.data_account_type_other_income,FALSE
com_coa_720000,720000,Laba Penjualan Aset Tetap,account.data_account_type_expenses,FALSE
com_coa_730000,730000,Other Income,account.data_account_type_expenses,FALSE
com_coa_790000,790000,Pendapatan Komprehensif Lain,account.data_account_type_expenses,FALSE
com_coa_820000,820000,Laba/Rugi Selisih Kurs,account.data_account_type_expenses,FALSE
com_coa_821000,821000,Laba/Rugi Selisih Kurs Unrealized USD,account.data_account_type_expenses,FALSE
com_coa_822000,822000,Laba/Rugi Selisih Kurs Realized USD,account.data_account_type_expenses,FALSE
com_coa_823000,823000,Laba/Rugi Selisih Kurs Unrealized RMB,account.data_account_type_expenses,FALSE
com_coa_824000,824000,Laba/Rugi Selisih Kurs Realized RMB,account.data_account_type_expenses,FALSE
com_coa_830000,830000,Bank Administration Expenses,account.data_account_type_expenses,FALSE
com_coa_830001,830001,Loan Interest KIE,account.data_account_type_expenses,FALSE
com_coa_830002,830002,Loan Interest KMKE,account.data_account_type_expenses,FALSE
com_coa_830003,830003,Interest Expenses,account.data_account_type_expenses,FALSE
com_coa_840000,840000,Rugi Penjualan Aset Tetap,account.data_account_type_expenses,FALSE
com_coa_850000,850000,Penghasilan (Beban Pajak),account.data_account_type_expenses,FALSE
com_coa_851000,851000,Pajak Kini,account.data_account_type_expenses,FALSE
com_coa_852000,852000,Deffered Tax,account.data_account_type_expenses,FALSE
com_coa_860000,860000,Laba/Rugi Kompre Yg Dpt Diatribusikn ke Non-Pngndli,account.data_account_type_expenses,FALSE
com_coa_890000,890000,Beban Lainnya,account.data_account_type_expenses,FALSE
com_coa_891000,891000,Other Expenses,account.data_account_type_expenses,FALSE
com_coa_8910001,8910001,Other Expenses,account.data_account_type_expenses,FALSE
com_coa_900000,900000,Penghasilan (Rugi) Komprehensif Lain,account.data_account_type_expenses,FALSE
com_coa_910000,910000,Pajak Tangguhan - OCI,account.data_account_type_expenses,FALSE
com_coa_910008,910008,Pengukuran kembali liabilitas imbalan pasti,account.data_account_type_expenses,FALSE
com_coa_910009,910009,Deffered Tax Income ( Expense ),account.data_account_type_expenses,FALSE
com_coa_920000,920000,Pengukuran Kembali Liabilitas Imbalan Pasti,account.data_account_type_expenses,FALSE
